Timestamp,Source_Sat,Source_IP,Interface,Destination_Network,Next_Hop_IP
103048,STARLINK-1511,192.168.11.114,STL-1511-eth0,192.168.28.12/30,192.168.11.113
103048,STARLINK-1511,192.168.11.114,STL-1511-eth0,192.168.27.188/30,192.168.11.113
103048,STARLINK-1511,192.168.11.114,STL-1511-eth0,192.168.1.12/30,192.168.11.113
103048,STARLINK-1511,192.168.11.114,STL-1511-eth0,192.168.1.8/30,192.168.11.113
103048,STARLINK-1511,192.168.11.114,STL-1511-eth0,192.168.28.172/30,192.168.11.113
103048,STARLINK-1511,192.168.11.114,STL-1511-eth0,192.168.11.116/30,192.168.11.113
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.40.160/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.26.84/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.26.88/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.26.144/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.11.120/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.11.112/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.11.116/30,192.168.1.10
103048,STARLINK-1054,192.168.1.9,STL-1054-eth0,192.168.28.172/30,192.168.1.10
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.14.116/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.29.132/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.28.220/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.28.0/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.19.20/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.28.156/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.4.36/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.19.68/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.10.220/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.28.12/30,192.168.1.14
103048,STARLINK-1054,192.168.1.13,STL-1054-eth1,192.168.27.188/30,192.168.1.14
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.40.160/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.26.84/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.26.88/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.26.144/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.11.120/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.11.112/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.11.116/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.28.172/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.1.8/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.1.12/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.27.188/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.28.12/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.10.220/30,192.168.4.37
103048,STARLINK-2424,192.168.4.38,STL-2424-eth0,192.168.19.68/30,192.168.4.37
103048,STARLINK-2424,192.168.28.157,STL-2424-eth2,192.168.14.116/30,192.168.28.158
103048,STARLINK-2424,192.168.28.157,STL-2424-eth2,192.168.29.132/30,192.168.28.158
103048,STARLINK-2424,192.168.28.157,STL-2424-eth2,192.168.28.220/30,192.168.28.158
103048,STARLINK-2424,192.168.28.157,STL-2424-eth2,192.168.28.0/30,192.168.28.158
103048,STARLINK-2424,192.168.28.157,STL-2424-eth2,192.168.19.20/30,192.168.28.158
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.40.160/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.26.84/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.26.88/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.26.144/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.11.120/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.11.112/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.11.116/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.28.172/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.1.8/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.1.12/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.27.188/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.28.12/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.10.220/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.19.68/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.4.36/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.28.156/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.19.20/30,192.168.28.221
103048,STARLINK-2349,192.168.28.222,STL-2349-eth0,192.168.28.0/30,192.168.28.221
103048,STARLINK-2349,192.168.29.133,STL-2349-eth2,192.168.14.116/30,192.168.29.134
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.40.160/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.26.84/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.26.88/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.26.144/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.11.120/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.11.112/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.11.116/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.28.172/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.1.8/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.1.12/30,192.168.28.13
103048,STARLINK-1471,192.168.28.14,STL-1471-eth4,192.168.27.188/30,192.168.28.13
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.14.116/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.29.132/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.28.220/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.28.0/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.19.20/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.28.156/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.4.36/30,192.168.10.222
103048,STARLINK-1471,192.168.10.221,STL-1471-eth1,192.168.19.68/30,192.168.10.222
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.40.160/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.26.84/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.26.88/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.26.144/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.11.120/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.11.112/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.11.116/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.28.172/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.1.8/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.1.12/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.27.188/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.28.12/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.10.220/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.19.68/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.4.36/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.28.156/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.19.20/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.28.0/30,192.168.29.133
103048,STARLINK-1637,192.168.29.134,STL-1637-eth3,192.168.28.220/30,192.168.29.133
103048,STARLINK-2431,192.168.11.118,STL-2431-eth0,192.168.40.160/30,192.168.11.117
103048,STARLINK-2431,192.168.11.118,STL-2431-eth0,192.168.26.84/30,192.168.11.117
103048,STARLINK-2431,192.168.11.118,STL-2431-eth0,192.168.26.88/30,192.168.11.117
103048,STARLINK-2431,192.168.11.118,STL-2431-eth0,192.168.26.144/30,192.168.11.117
103048,STARLINK-2431,192.168.11.118,STL-2431-eth0,192.168.11.120/30,192.168.11.117
103048,STARLINK-2431,192.168.11.118,STL-2431-eth0,192.168.11.112/30,192.168.11.117
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.14.116/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.29.132/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.28.220/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.28.0/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.19.20/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.28.156/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.4.36/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.19.68/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.10.220/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.28.12/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.27.188/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.1.12/30,192.168.28.174
103048,STARLINK-2431,192.168.28.173,STL-2431-eth2,192.168.1.8/30,192.168.28.174
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.40.160/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.26.84/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.26.88/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.26.144/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.11.120/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.11.112/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.11.116/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.28.172/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.1.8/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.1.12/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.27.188/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.28.12/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.10.220/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.19.68/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.4.36/30,192.168.19.21
103048,STARLINK-2391,192.168.19.22,STL-2391-eth0,192.168.28.156/30,192.168.19.21
103048,STARLINK-2391,192.168.28.1,STL-2391-eth2,192.168.14.116/30,192.168.28.2
103048,STARLINK-2391,192.168.28.1,STL-2391-eth2,192.168.29.132/30,192.168.28.2
103048,STARLINK-2391,192.168.28.1,STL-2391-eth2,192.168.28.220/30,192.168.28.2
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.40.160/30,192.168.28.173
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.26.84/30,192.168.28.173
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.26.88/30,192.168.28.173
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.26.144/30,192.168.28.173
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.11.120/30,192.168.28.173
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.11.112/30,192.168.28.173
103048,STARLINK-1062,192.168.28.174,STL-1062-eth2,192.168.11.116/30,192.168.28.173
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.14.116/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.29.132/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.28.220/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.28.0/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.19.20/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.28.156/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.4.36/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.19.68/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.10.220/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.28.12/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.27.188/30,192.168.1.9
103048,STARLINK-1062,192.168.1.10,STL-1062-eth0,192.168.1.12/30,192.168.1.9
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.40.160/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.26.84/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.26.88/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.26.144/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.11.120/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.11.112/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.11.116/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.28.172/30,192.168.1.13
103048,STARLINK-2380,192.168.1.14,STL-2380-eth0,192.168.1.8/30,192.168.1.13
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.14.116/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.29.132/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.28.220/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.28.0/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.19.20/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.28.156/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.4.36/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.19.68/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.10.220/30,192.168.27.190
103048,STARLINK-2380,192.168.27.189,STL-2380-eth2,192.168.28.12/30,192.168.27.190
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.40.160/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.26.84/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.26.88/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.26.144/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.11.120/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.11.112/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.11.116/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.28.172/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.1.8/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.1.12/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.27.188/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.28.12/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.10.220/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.19.68/30,192.168.28.157
103048,STARLINK-1805,192.168.28.158,STL-1805-eth2,192.168.4.36/30,192.168.28.157
103048,STARLINK-1805,192.168.19.21,STL-1805-eth1,192.168.14.116/30,192.168.19.22
103048,STARLINK-1805,192.168.19.21,STL-1805-eth1,192.168.29.132/30,192.168.19.22
103048,STARLINK-1805,192.168.19.21,STL-1805-eth1,192.168.28.220/30,192.168.19.22
103048,STARLINK-1805,192.168.19.21,STL-1805-eth1,192.168.28.0/30,192.168.19.22
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.14.116/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.29.132/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.28.220/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.28.0/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.19.20/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.28.156/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.4.36/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.19.68/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.10.220/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.28.12/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.27.188/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.1.12/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.1.8/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.28.172/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.11.116/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.11.112/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.11.120/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.26.144/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.26.88/30,192.168.40.162
103048,STARLINK-30533,192.168.40.161,STL-30533-eth2,192.168.26.84/30,192.168.40.162
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.40.160/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.26.84/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.26.88/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.26.144/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.11.120/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.11.112/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.11.116/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.28.172/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.1.8/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.1.12/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.27.188/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.28.12/30,192.168.19.69
103049,STARLINK-1152,192.168.19.70,STL-1152-eth4,192.168.10.220/30,192.168.19.69
103049,STARLINK-1152,192.168.4.37,STL-1152-eth2,192.168.14.116/30,192.168.4.38
103049,STARLINK-1152,192.168.4.37,STL-1152-eth2,192.168.29.132/30,192.168.4.38
103049,STARLINK-1152,192.168.4.37,STL-1152-eth2,192.168.28.220/30,192.168.4.38
103049,STARLINK-1152,192.168.4.37,STL-1152-eth2,192.168.28.0/30,192.168.4.38
103049,STARLINK-1152,192.168.4.37,STL-1152-eth2,192.168.19.20/30,192.168.4.38
103049,STARLINK-1152,192.168.4.37,STL-1152-eth2,192.168.28.156/30,192.168.4.38
103049,STARLINK-2160,192.168.26.90,STL-2160-eth1,192.168.40.160/30,192.168.26.89
103049,STARLINK-2160,192.168.26.90,STL-2160-eth1,192.168.26.84/30,192.168.26.89
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.14.116/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.29.132/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.28.220/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.28.0/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.19.20/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.28.156/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.4.36/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.19.68/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.10.220/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.28.12/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.27.188/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.1.12/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.1.8/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.28.172/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.11.116/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.11.112/30,192.168.26.146
103049,STARLINK-2160,192.168.26.145,STL-2160-eth2,192.168.11.120/30,192.168.26.146
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.40.160/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.26.84/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.26.88/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.26.144/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.11.120/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.11.112/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.11.116/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.28.172/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.1.8/30,192.168.27.189
103049,STARLINK-2394,192.168.27.190,STL-2394-eth1,192.168.1.12/30,192.168.27.189
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.14.116/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.29.132/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.28.220/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.28.0/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.19.20/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.28.156/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.4.36/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.19.68/30,192.168.28.14
103049,STARLINK-2394,192.168.28.13,STL-2394-eth2,192.168.10.220/30,192.168.28.14
103049,STARLINK-1484,192.168.26.146,STL-1484-eth2,192.168.40.160/30,192.168.26.145
103049,STARLINK-1484,192.168.26.146,STL-1484-eth2,192.168.26.84/30,192.168.26.145
103049,STARLINK-1484,192.168.26.146,STL-1484-eth2,192.168.26.88/30,192.168.26.145
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.14.116/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.29.132/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.28.220/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.28.0/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.19.20/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.28.156/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.4.36/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.19.68/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.10.220/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.28.12/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.27.188/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.1.12/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.1.8/30,192.168.11.122
103049,STARLINK-1484,192.168.11.121,STL-1484-eth0,192.168.28.172/30,192.168.11.122
